restaurant_id,restaurant_name,restaurant_rate,restaurant_telephone,restaurant_category,restaurant_typecode,restaurant_avg_price,restaurant_text_position,lng_wgs84,lat_wgs84
B0FFIS0D0R,骆家庄土菜馆,4.6,13588456754,特色/地方风味餐厅,50118,87,文一西路539号3楼,120.08855433880498,30.28880320915375
B0L0NZR7J6,小二哥烧烤,4.0,13588348633,特色/地方风味餐厅,50118,57,西溪路661号华泰人才公寓(西溪路分店),120.08312327579793,30.258625909518326
B0FFKYR66K,张亮麻辣烫(杭州翰墨香林店),3.8,13514511889,特色/地方风味餐厅,50118,30,留下镇留和路502-11号,120.01482622523896,30.214484838968012
B0JKOSKWPS,章诚素饺(西溪银泰店),4.1,13502444441,特色/地方风味餐厅,50118,23,蒋村街道双龙街588号西溪银泰城2号楼南楼307室,120.06956224020337,30.294667801566085
B0LAMCB5KQ,小辣椒·江西小炒(转塘店),4.5,13482278579,特色/地方风味餐厅,50118,44,美院南街89号小辣椒江西小炒(转塘店),120.07483625442313,30.151949963005393
B0LA9L1QU7,东北劲水饺馆(三墩店),4.3,13385817752,特色/地方风味餐厅,50118,13,龙致商业中心1幢109室(三墩地铁站C口步行500米),120.08584416205741,30.320115270457865
B0J1KC8WVG,新疆兄弟烧烤,4.1,13364897878,特色/地方风味餐厅,50118,65,三墩镇紫金上城1号楼384号,120.08586116178934,30.32021525168763
B0I0KD1QW4,兄弟烧烤(龙章路店),4.2,13338819555,特色/地方风味餐厅,50118,61,龙章路与春申街交叉口南60米,120.05328046714051,30.283133167344815
B0JRU70GVV,沙小龙沙县小吃(浙大森林店),4.3,13306518672,特色/地方风味餐厅,50118,21,西园八路1号,120.05822899051572,30.31128378863488
B0KAZCH1WE,袁记云饺(杭州市西湖区亚厦中心店),4.4,13290221737,特色/地方风味餐厅,50118,23,转塘街道沙秀路99号亚厦中心2号楼底商2号,120.10268792896186,30.17345735929307
B0MBSUE476,谷物对白低gi面道(西溪龙湖天街店),4.3,13282157713,特色/地方风味餐厅,50118,36,龙湖西溪天街5号楼双龙街218号,120.0627248050787,30.29470114062275
B0LDZ9VAVU,金麻吉厦门大排档,4.5,13221806879,特色/地方风味餐厅,50118,84,紫创商务中心(古墩路地铁站出入口步行380米),120.09418224780507,30.270058543000797
B0FFFLJQQT,陈记烧烤烤鱼大排档(同仁店),4.1,13216711975,特色/地方风味餐厅,50118,49,三墩镇同仁家园金河湾8栋103-2号同仁商业街地D区115号,120.07407333984904,30.327902330777096
B0LUSZZE63,幺妹云南烧烤(紫金生活广场店),4.5,13216711946,特色/地方风味餐厅,50118,75,紫金生活广场1号门东100米,120.06619254404747,30.343374343305918
B0JDJ5L87C,次坞打面(周坪路店),4.2,13185030880,特色/地方风味餐厅,50118,20,周坪路59号,120.06482046492567,30.341497335688533
B0FFFA8A3C,伊北味·清真青海拉面村(古翠店),4.3,13139031062,特色/地方风味餐厅,50118,28,古翠路116号第1层第2间,120.11481774136854,30.285475539067754
B0IDBDNEP9,很久以前羊肉串(西溪龙湖天街店),4.7,13093776080,特色/地方风味餐厅,50118,83,余杭塘路1001号龙湖天街B1层下沉广场,120.06339526086312,30.295773113917665
B0KRU7ZCC1,沙县小吃(星布智谷店),4.0,13018910675,特色/地方风味餐厅,50118,20,三墩镇金蓬街3号1号楼南楼沙县小吃,120.07365719054208,30.341977688560895
B0L32N2BOL,大辽国·沈阳野宵溜达串,4.4,,特色/地方风味餐厅,50118,93,申花路759号剑桥公社E座,120.09047999462868,30.308033698804632
B0KAURRNVQ,妞妞家烧烤(和安居店),4.4,,特色/地方风味餐厅,50118,59,和安居一期北1门旁,120.04743793594838,30.31776614386293
B0L2H5AZQT,刘文祥麻辣烫(西斗门路店),4.4,,特色/地方风味餐厅,50118,25,西斗门路22号,120.10539559739365,30.292102367391355
B0FFFS08MS,兰溪特色小吃(颐高广场店),4.2,,特色/地方风味餐厅,50118,29,黄姑山横路50号,120.1286988881441,30.27712062469351
B0LK0R9NZ2,沙县小吃(云谷智强科创店),4.2,,特色/地方风味餐厅,50118,16,三墩镇荆大路180号云谷智强科创中心1号楼129室,120.0323370435877,30.312339783290568
B0LAXC1GNL,绝味烧烤王,4.1,,特色/地方风味餐厅,50118,56,留下街道灵溪北路21号9幢56号,120.09479321166872,30.265354995809474
B0K1OC5DAD,程凤年杭州馄饨(之江艺墅荟店),4.1,,特色/地方风味餐厅,50118,12,睦邻社·之江艺墅荟,120.06643860672311,30.16520014328847
B0L035DJ0D,哒哒吖温州老鸭煲,4.0,,特色/地方风味餐厅,50118,50,古墩路658号1层116号,120.09238738303533,30.308974414929825
B0K3USW6L5,沙县小吃(汉象图文酒店),4.0,,特色/地方风味餐厅,50118,24,文一西路57号,120.11184207653548,30.289348724560355
B0FFH90PU5,东北饺子(西溪花园·紫菱苑店),3.9,,特色/地方风味餐厅,50118,61,崇义路20号-2,120.05755596646561,30.283712949342167
B0LAP7D41H,东北大馅水饺(荡鱼街店),3.9,,特色/地方风味餐厅,50118,22,慧仁家园南区西北门旁,120.07314196572649,30.333843332061612
B0L37ULZDM,碳火里徐州烧烤·烧烤·龙虾·海鲜(申花路店),3.8,,特色/地方风味餐厅,50118,59,申瑞国际1期(虾龙圩地铁站D口步行460米),120.0943620643039,30.309341362650844
B0HKXHN52E,沙县小吃(凌波路店),3.8,,特色/地方风味餐厅,50118,24,凌波路81号沙县小吃,120.0504208240777,30.284156259504773
B0LDCZRG32,盼丰年沙县小吃,3.8,,特色/地方风味餐厅,50118,20,西溪路393号(黄龙体育中心地铁站D口旁),120.12340241481193,30.270172731688852
B0HGROMWU7,沙县小吃骨头饭(马塍支路店),3.8,,特色/地方风味餐厅,50118,20,湖塍支路锦绣文苑2幢底商7号,120.14612137757939,30.276064358450657
B0FFH6WJQ8,台州小吃(鸡山路),3.8,,特色/地方风味餐厅,50118,,环山路1号象山人家,120.0501586810092,30.148632916272742
B0L3J5EHEW,蔡记蒸饺·杀猪菜馆(城西店),3.7,,特色/地方风味餐厅,50118,20,东海名仕家园东门北80米,120.09863521896368,30.288342306349236
B0J0HKTLVB,沙县小吃,3.7,,特色/地方风味餐厅,50118,18,周浦社区卫生服务中心北门旁,120.06866074776929,30.0927830876489
B0KRLZ3KBB,舒老黑自选餐厅,3.6,,特色/地方风味餐厅,50118,26,元茂大厦南门旁(古翠路地铁站B口步行80米),120.11273908711156,30.284151957679313
B0LAD57BNC,沙县小吃(古墩路店),3.6,,特色/地方风味餐厅,50118,12,古墩路沙县小吃266号(五联地铁站E口步行360米),120.09575481700531,30.280844610727055
B0M6XCT6RG,吉祥馄饨(西溪国家湿地公园店),3.5,,特色/地方风味餐厅,50118,23,西溪国家湿地公园内河渚街,120.06697198252431,30.275147731226838
B0LRHZ83BY,丰味沙县小吃(西园八路店),3.5,,特色/地方风味餐厅,50118,22,西园七路与西园八路交叉口西80米,120.056463141738,30.31747082833084
B0FFFEM0LA,夏茂沙县面馆(瑞鼎大厦店),3.5,,特色/地方风味餐厅,50118,14,三墩镇振华路200号瑞鼎大厦,120.06826989825215,30.31616967082906
B0LK753Y0C,淑明小炒店,3.3,,特色/地方风味餐厅,50118,,转塘街道东山里28号A幢42室,120.06326923869864,30.17962166972814
B0FFGY3SVR,北纬30度(蓝海时代国际大厦写字楼店),4.7,18758083088;19883232972,海鲜酒楼,50119,50,益乐路39号蓝海时代国际大厦写字楼F1层,120.10910711663057,30.282154547887348
B023B1A55X,旺角海鲜餐厅(五联店),4.4,18072720077;18757118188,海鲜酒楼,50119,121,文新街道民生综合体五联弄31号,120.09131181581324,30.282194462731233
B0FFIL8A78,渔百仓象山海鲜面(西溪银泰城),4.4,13082811188;18268811382,海鲜酒楼,50119,25,余杭塘路与崇仁路交叉口西溪银泰城地下一层铺位号BF038,120.07019790742956,30.296078974068102
B0FFFVSPE1,翔记渔庭(玉古路店),4.5,0571-89936807,海鲜酒楼,50119,85,玉古路168号(杭州市第十五中学),120.12398474907079,30.269516470389846
B0FFG50OQK,王氏大闸蟹(教工路旗舰店),4.1,0571-88889858;15856660356,海鲜酒楼,50119,,教工路1号,120.13142661485257,30.275254494556762
B0JK95DVWM,靓靓的海蒸汽海鲜自助餐厅(龙湖杭州紫荆天街店),4.5,0571-88880367;19357318978,海鲜酒楼,50119,134,古墩路1009号龙湖杭州紫荆天街L5层,120.0867493726929,30.32304659742976
B023B1DRG3,黄龙海鲜大排档(杭州总店),4.8,0571-88850007,海鲜酒楼,50119,160,玉古路178号(黄龙体育中心西门),120.12665059524437,30.271395536073477
B023B0BII6,德悦海鲜(杭州城西店),4.6,0571-88480507,海鲜酒楼,50119,159,古翠路108号,120.11509445061506,30.283185014073823
B023B14FYC,上味小海小鲜酒楼(保俶北路店),4.4,0571-88212708,海鲜酒楼,50119,98,保俶北路1-3号,120.14061329306908,30.275225303753228
B0H6YZ9BG3,铁定鲜乐清湾小海鲜,4.7,0571-88189279,海鲜酒楼,50119,143,西溪路588号美帆广场2层,120.09828282244638,30.26487850273007
B023B02O49,卜家野鱼馆·老杭帮菜(松木场店),4.5,0571-87969946;15268118537,海鲜酒楼,50119,77,保俶路161号1层,120.14198037237996,30.270745939677216
B0HKLCVRKJ,西湖桂花里·台州小海鲜,4.6,0571-87808177;18966160077,海鲜酒楼,50119,181,印象江郎餐厅古墩路店东门旁,120.09718359488608,30.2653322596778
B0FFHBMEA5,温州南麂岛海鲜城,4.4,0571-87757999;13588837679;13675888535,海鲜酒楼,50119,115,莫干山路491号香园饭店北楼1层,120.14073448976121,30.288646148771264
B0IRPD40HV,黄龙海鲜大排档(三墩店),4.7,0571-87567168,海鲜酒楼,50119,87,三墩镇新天地商业中心1214幢一层,120.0747166737651,30.33491580199345
B0FFHU0OIQ,华氏渔庄(之浦路店),4.6,0571-86650677;17816117271;18358177712,海鲜酒楼,50119,154,之浦路与枫桦路交叉口之江财富中心内,120.10483046989893,30.16623054606947
B023B17023,藏鲜工坊(莲花店),4.7,0571-86521777;0571-86580777,海鲜酒楼,50119,165,莲花街333号世纪联华4楼(古墩路口),120.09468251782394,30.272289356813264
B0FFLACQLG,501号台州海鲜餐厅(三墩店),4.6,0571-85788850;13336079008;13486114064,海鲜酒楼,50119,101,灯彩路549号欧路堡广场F1层,120.06523560229742,30.325389086339243
B023B1DRIB,王氏·只为那只蟹(城西旗舰店),4.3,0571-85352200;13968001699,海鲜酒楼,50119,,文一路177号,120.12863563166502,30.290217207410844
B0JDTZW4KA,德悦悦品海鲜姿造(文一路),4.7,0571-85269177;18768226604,海鲜酒楼,50119,235,文一西路益展商务大厦2楼208室,120.11225882634992,30.289055073319528
B0FFJER143,象山石浦海鲜城(杭大路店),4.6,0571-85125508;13958044715,海鲜酒楼,50119,134,杭大路1号黄龙世纪广场B座三楼,120.13566166854662,30.270301076868357
B0J2ZUBF2Q,东海渔宫·海鲜姿造(杭州首店),4.7,0571-64215668;0571-85263377,海鲜酒楼,50119,189,玉古路173号(近农业银行),120.12472524333849,30.271279185649263
B023B07VNL,温州炎亭海鲜阁(之江大楼店),4.6,0571-56834500,海鲜酒楼,50119,108,万塘路266号(华星时代广场后门),120.12006747565275,30.280251091683063
B0LRMHYBV7,温岭三门海鲜,4.5,0571-56579222;0571-56579333,海鲜酒楼,50119,78,三墩镇创美华彩中心9幢3楼,120.0640223658503,30.324940707438163
B0L10CD8NA,柴进海鲜坊百姓渔港2店加工,4.1,19357216718,海鲜酒楼,50119,95,万塘路630号2楼2-57号,120.11935526317704,30.289136442352564
B0M605MJ38,李百蟹·园林湖景蟹黄面(雷峰塔店),4.6,19012738697,海鲜酒楼,50119,67,"西湖街道南山路15号(湖景餐厅,距西湖10米,雷峰塔10米)",120.14307357143689,30.232550777221395
B0KUGUCBEF,大祥龙虾,4.4,18658110505,海鲜酒楼,50119,,双浦镇湖埠村张余87号,120.0391991102487,30.126291283099487
B0GKP7ZH96,北纬30度黄鱼面·海鲜餐厅(黄龙恒励大厦店),4.6,18506822500,海鲜酒楼,50119,82,黄龙路5号,120.13075122790029,30.27216385439777
B0K6N77QW4,海鲜汤皇(茶酒),3.9,18072921466,海鲜酒楼,50119,,紫荆花路276号,120.08783981339027,30.289887260405216
B0MBN6RQXP,游龙戏虾钓虾馆,4.4,18005819570,海鲜酒楼,50119,106,悦庄东门东北180米,120.08503111248896,30.269383166765
B0I0M52X33,神农甲·甲鱼大王(耀江文欣苑店),4.5,17767094327,海鲜酒楼,50119,105,文二路177号(文欣商务楼)团校对面,120.13304878010268,30.285305785001075
B0HRZDOJT5,三登客·江鲜馆,4.5,17357187008,海鲜酒楼,50119,104,三墩镇振中路9号,120.06896410116244,30.322264109207453
B0H1O1WWMC,501号台州海鲜餐厅(教工路店),4.6,17316933577,海鲜酒楼,50119,136,教工路立元大厦二层,120.13184430724282,30.279206693461695
B0JBCNHF46,家门口海鲜(岸芷汀兰宸院南区店),4.0,15968832576,海鲜酒楼,50119,,岸芷汀兰宸院南区东门旁,120.0756488951012,30.12025601443939
B0JUOOG7M6,衢味小炒小龙虾(之江之芯店),3.5,15858107654,海鲜酒楼,50119,36,之江之芯2栋一楼杭州银行旁边陈记大排档,120.09334479282826,30.16077796214278
B0J1OZEMQV,赶海姑娘小海鲜-刺身生腌生蚝,3.5,15502729707,海鲜酒楼,50119,50,揽翠巷104号(翠柏路地铁站A口步行340米),120.12701565365096,30.292479874618852
B0K0SX90GD,真鲜渔坊海鲜代加工海鲜面,4.1,15268590980,海鲜酒楼,50119,37,学院路77号黄龙国际中心F3层(文三路地铁站G口旁),120.12454627888665,30.27796433484336
B0KDKSLQFR,海隐·石浦海鲜·烧烤(黄龙体育中心店),4.3,15257176695,海鲜酒楼,50119,92,黄龙体育中心A3口,120.12752894664742,30.267608997114415
B0FFG1DFB0,西湖鱼小海鲜(断桥店),3.9,15068892928,海鲜酒楼,50119,139,保俶路108号,120.1443551699129,30.26751616642685
B0HRO7LQ7L,波哥私厨(合诚·之江商务中心店),4.6,13858007207,海鲜酒楼,50119,88,之江商务中心一号楼102室,120.06747492349625,30.143822532492084
B0L0ZBEGJX,斌小厨海鲜大排档,3.4,13666623740,海鲜酒楼,50119,86,益乐路与古荡前街交叉口东20米,120.11255455154618,30.274843733034636
B0FFL2UIDV,鼎顺海鲜私房菜,4.6,13588728388,海鲜酒楼,50119,150,紫荆花北路188号宝港生活广场1幢101、201,120.08884468026095,30.310394685941333
B0L317VU6G,有条璟鲤大排档·粤菜·海鲜(暂停营业),4.2,13314413107,海鲜酒楼,50119,78,三墩镇申花路798号1019室,120.08856165108152,30.308640958968073
B0KDDCCHE8,佩姐温岭海鲜(外东山弄店),4.2,13175830999,海鲜酒楼,50119,31,外东山弄与夕阳红路交叉口西北80米,120.12306138361947,30.26175609008334
B0M6L56H7E,旺角海鲜(五联西苑24小时便利店店),4.1,,海鲜酒楼,50119,119,文二西路西城广场-文新夜市1号,120.09141189248366,30.28219445348557
B0LDLLT916,赶海姑娘小海鲜,4.0,,海鲜酒楼,50119,63,万美商务中心4-109(霞鸣街地铁站C口步行200米),120.06579168956758,30.144661530347943
B0K0ZDTUYE,玉荟轩餐饮店,3.9,,海鲜酒楼,50119,190,西园九路与西园八路交叉口东北80米,120.05755884766981,30.320215709944186
B0LDYC1Y5U,望江门小龙虾(转塘店),3.6,,海鲜酒楼,50119,112,霞鸣街157号西北方向40米万美商务中心,120.06467129047229,30.145070932445023
B0L33M9K23,蟹友钳,3.6,,海鲜酒楼,50119,,三墩镇申花路357-3号-2,120.09805072065716,30.310040716332093
B0LG6OIFBL,温州海鲜(暂停营业),3.3,,海鲜酒楼,50119,129,章明巷与盛龙街交叉口西南80米,120.0885905476439,30.310064779554118
B0K1NGQ5L8,千岛湖有机鱼,3.3,,海鲜酒楼,50119,,天目山路327号合生国贸中心,120.09470010478398,30.265587969895872
B0LU61LJGZ,蟹状缘生腌蒸汽海鲜馆,3.2,,海鲜酒楼,50119,55,双龙街588号杭州西溪银泰城西区弘德路店B1层,120.06895647960137,30.294456481101605
B0L0AKAHSM,盱眙龙虾,3.2,,海鲜酒楼,50119,,江涵路166号群升·万国天地,120.09469409745131,30.159675028468513
B0L0TXCAPU,大头小海鲜,3.1,,海鲜酒楼,50119,,墩莳家园东门旁,120.06195646276663,30.340209363737557
B0K0UNSU13,澎湖岛海鲜餐厅,3.1,,海鲜酒楼,50119,,杜家浦路与东狮路交叉口西南80米,120.07758830938441,30.150965863927166
B0MBN6RIQF,鲜爆了小龙虾,2.6,,海鲜酒楼,50119,,西园路与振华路交叉口西北100米,120.06160886431428,30.315113281586274
B0M625WA50,鸢飞鱼跃(海鲜·水产·第二农贸店),2.4,,海鲜酒楼,50119,,灯彩街与墩池路交叉口西南60米,120.0802506229025,30.327419891460746
B0LKDLO4YY,蔡老板烤生蚝,2.2,,海鲜酒楼,50119,,小叔房村社区卫生服务站东南侧120米,120.13346712069874,30.115407344459296
B0L0V9JQBA,蟹无恙,2.1,,海鲜酒楼,50119,,霞鸣街157号西北方向40米万美商务中心,120.06471926393488,30.14504787143265
B0M6HB8IBN,汤之鲜贝壳小海鲜(三鼎农贸市场店),2.1,,海鲜酒楼,50119,,团南弄与团圆巷交叉口北80米,120.09431266276658,30.30179225630435
B0MBCROHU2,爱上蟹肉蟹煲,1.3,,海鲜酒楼,50119,,古墩路588号印象城(杭州古墩路店),120.0945073183025,30.296199899137395
B0MBNXUWZ0,启彬海鲜,0.9,,海鲜酒楼,50119,,莫文巷与文北巷交叉口东北140米,120.13934876832529,30.288733930117804
B0G2MKTUH4,素心素食(翠苑店),4.6,0571-87318898,中式素菜馆,50120,41,文一路294号2楼(汇合城东侧),120.11930503205582,30.290657229012723
B0IGBDL4T8,素春斋,4.6,0571-87096337;17767200073,中式素菜馆,50120,66,汪庄西通道与西湖景区环湖绿道交叉口东300米,120.144858557289,30.231912801217206
B0FFH5YWBW,大隐清心素食自助餐厅(隐市店),4.5,0571-85880333,中式素菜馆,50120,31,灵隐路38号隐市2楼,120.1021843806403,30.242896417546415
B023B1D11K,翠薇面斋,4.4,0571-85316603,中式素菜馆,50120,48,灵隐公园内,120.09956412850971,30.243164566655373
B0L39HSJYN,嗷i嗷酸奶碗,3.7,18989468335,中式素菜馆,50120,22,余杭塘路799号五洲国际广场1137-1142号,120.09131060450407,30.296392955586374
