restaurant_id,restaurant_name,restaurant_rate,restaurant_telephone,restaurant_category,restaurant_typecode,restaurant_avg_price,lng_gcj02,lat_gcj02,restaurant_text_position
B0FFG50OQK,王氏大闸蟹(教工路旗舰店),4.1,0571-88889858;15856660356,海鲜酒楼,50119,暂无数据,120.136172,30.272956,教工路1号
B0JK95DVWM,靓靓的海蒸汽海鲜自助餐厅(龙湖杭州紫荆天街店),4.5,0571-88880367;19357318978,海鲜酒楼,50119,134,120.091569,30.320781,古墩路1009号龙湖杭州紫荆天街L5层
B023B1DRG3,黄龙海鲜大排档(杭州总店),4.8,0571-88850007,海鲜酒楼,50119,160,120.131407,30.269103,玉古路178号(黄龙体育中心西门)
B023B0BII6,德悦海鲜(杭州城西店),4.6,0571-88480507,海鲜酒楼,50119,159,120.119876,30.280906,古翠路108号
B023B14FYC,上味小海小鲜酒楼(保俶北路店),4.4,0571-88212708,海鲜酒楼,50119,98,120.145335,30.272913,保俶北路1-3号
B0H6YZ9BG3,铁定鲜乐清湾小海鲜,4.7,0571-88189279,海鲜酒楼,50119,143,120.103088,30.262607,西溪路588号美帆广场2层
B023B02O49,卜家野鱼馆·老杭帮菜(松木场店),4.5,0571-87969946;15268118537,海鲜酒楼,50119,77,120.146698,30.268431,保俶路161号1层
B0HKLCVRKJ,西湖桂花里·台州小海鲜,4.6,0571-87808177;18966160077,海鲜酒楼,50119,181,120.10199,30.263061,印象江郎餐厅古墩路店东门旁
B0FFHBMEA5,温州南麂岛海鲜城,4.4,0571-87757999;13588837679;13675888535,海鲜酒楼,50119,115,120.145457,30.286335,莫干山路491号香园饭店北楼1层
B0IRPD40HV,黄龙海鲜大排档(三墩店),4.7,0571-87567168,海鲜酒楼,50119,87,120.07954,30.332645,三墩镇新天地商业中心1214幢一层
B0FFHU0OIQ,华氏渔庄(之浦路店),4.6,0571-86650677;17816117271;18358177712,海鲜酒楼,50119,154,120.109619,30.163951,之浦路与枫桦路交叉口之江财富中心内
B023B17023,藏鲜工坊(莲花店),4.7,0571-86521777;0571-86580777,海鲜酒楼,50119,165,120.099492,30.270019,莲花街333号世纪联华4楼(古墩路口)
B0FFLACQLG,501号台州海鲜餐厅(三墩店),4.6,0571-85788850;13336079008;13486114064,海鲜酒楼,50119,101,120.070055,30.323107,灯彩路549号欧路堡广场F1层
B023B1DRIB,王氏·只为那只蟹(城西旗舰店),4.3,0571-85352200;13968001699,海鲜酒楼,50119,暂无数据,120.133389,30.287924,文一路177号
B0JDTZW4KA,德悦悦品海鲜姿造(文一路),4.7,0571-85269177;18768226604,海鲜酒楼,50119,235,120.117046,30.286779,文一西路益展商务大厦2楼208室
B0FFJER143,象山石浦海鲜城(杭大路店),4.6,0571-85125508;13958044715,海鲜酒楼,50119,134,120.140396,30.267996,杭大路1号黄龙世纪广场B座三楼
B0J2ZUBF2Q,东海渔宫·海鲜姿造(杭州首店),4.7,0571-64215668;0571-85263377,海鲜酒楼,50119,189,120.129486,30.268989,玉古路173号(近农业银行)
B023B07VNL,温州炎亭海鲜阁(之江大楼店),4.6,0571-56834500,海鲜酒楼,50119,108,120.124839,30.277967,万塘路266号(华星时代广场后门)
B0LRMHYBV7,温岭三门海鲜,4.5,0571-56579222;0571-56579333,海鲜酒楼,50119,78,120.068841,30.322657,三墩镇创美华彩中心9幢3楼
B0L10CD8NA,柴进海鲜坊百姓渔港2店加工,4.1,19357216718,海鲜酒楼,50119,95,120.124129,30.286854,万塘路630号2楼2-57号
B0M605MJ38,李百蟹·园林湖景蟹黄面(雷峰塔店),4.6,19012738697,海鲜酒楼,50119,67,120.147785,30.230231,"西湖街道南山路15号(湖景餐厅,距西湖10米,雷峰塔10米)"
B0KUGUCBEF,大祥龙虾,4.4,18658110505,海鲜酒楼,50119,暂无数据,120.043971,30.123949,双浦镇湖埠村张余87号
B0GKP7ZH96,北纬30度黄鱼面·海鲜餐厅(黄龙恒励大厦店),4.6,18506822500,海鲜酒楼,50119,82,120.135498,30.269866,黄龙路5号
B0K6N77QW4,海鲜汤皇(茶酒),3.9,18072921466,海鲜酒楼,50119,暂无数据,120.092656,30.287618,紫荆花路276号
B0MBN6RQXP,游龙戏虾钓虾馆,4.4,18005819570,海鲜酒楼,50119,106,120.089847,30.267111,悦庄东门东北180米
B0I0M52X33,神农甲·甲鱼大王(耀江文欣苑店),4.5,17767094327,海鲜酒楼,50119,105,120.137791,30.283006,文二路177号(文欣商务楼)团校对面
B0HRZDOJT5,三登客·江鲜馆,4.5,17357187008,海鲜酒楼,50119,104,120.073785,30.319986,三墩镇振中路9号
B0H1O1WWMC,501号台州海鲜餐厅(教工路店),4.6,17316933577,海鲜酒楼,50119,136,120.136589,30.276908,教工路立元大厦二层
B0JBCNHF46,家门口海鲜(岸芷汀兰宸院南区店),4,15968832576,海鲜酒楼,50119,暂无数据,120.080454,30.117971,岸芷汀兰宸院南区东门旁
B0JUOOG7M6,衢味小炒小龙虾(之江之芯店),3.5,15858107654,海鲜酒楼,50119,36,120.098146,30.158501,之江之芯2栋一楼杭州银行旁边陈记大排档
B0J1OZEMQV,赶海姑娘小海鲜-刺身生腌生蚝,3.5,15502729707,海鲜酒楼,50119,50,120.131773,30.290189,揽翠巷104号(翠柏路地铁站A口步行340米)
B0K0SX90GD,真鲜渔坊海鲜代加工海鲜面,4.1,15268590980,海鲜酒楼,50119,37,120.129308,30.275675,学院路77号黄龙国际中心F3层(文三路地铁站G口旁)
B0KDKSLQFR,海隐·石浦海鲜·烧烤(黄龙体育中心店),4.3,15257176695,海鲜酒楼,50119,92,120.132283,30.265315,黄龙体育中心A3口
B0FFG1DFB0,西湖鱼小海鲜(断桥店),3.9,15068892928,海鲜酒楼,50119,139,120.149066,30.265197,保俶路108号
B0HRO7LQ7L,波哥私厨(合诚·之江商务中心店),4.6,13858007207,海鲜酒楼,50119,88,120.07228,30.14153,之江商务中心一号楼102室
B0L0ZBEGJX,斌小厨海鲜大排档,3.4,13666623740,海鲜酒楼,50119,86,120.11734,30.272566,益乐路与古荡前街交叉口东20米
B0FFL2UIDV,鼎顺海鲜私房菜,4.6,13588728388,海鲜酒楼,50119,150,120.093662,30.308128,紫荆花北路188号宝港生活广场1幢101、201
B0L317VU6G,有条璟鲤大排档·粤菜·海鲜(暂停营业),4.2,13314413107,海鲜酒楼,50119,78,120.093379,30.306374,三墩镇申花路798号1019室
B0KDDCCHE8,佩姐温岭海鲜(外东山弄店),4.2,13175830999,海鲜酒楼,50119,31,120.127825,30.259467,外东山弄与夕阳红路交叉口西北80米
B0M6L56H7E,旺角海鲜(五联西苑24小时便利店店),4.1,暂无数据,海鲜酒楼,50119,119,120.096225,30.279925,文二西路西城广场-文新夜市1号
B0LDLLT916,赶海姑娘小海鲜,4,暂无数据,海鲜酒楼,50119,63,120.070596,30.142367,万美商务中心4-109(霞鸣街地铁站C口步行200米)
B0K0ZDTUYE,玉荟轩餐饮店,3.9,暂无数据,海鲜酒楼,50119,190,120.062372,30.317922,西园九路与西园八路交叉口东北80米
B0LDYC1Y5U,望江门小龙虾(转塘店),3.6,暂无数据,海鲜酒楼,50119,112,120.069475,30.142775,霞鸣街157号西北方向40米万美商务中心
B0L33M9K23,蟹友钳,3.6,暂无数据,海鲜酒楼,50119,暂无数据,120.10286,30.307774,三墩镇申花路357-3号-2
B0LG6OIFBL,温州海鲜(暂停营业),3.3,暂无数据,海鲜酒楼,50119,129,120.093408,30.307798,章明巷与盛龙街交叉口西南80米
B0K1NGQ5L8,千岛湖有机鱼,3.3,暂无数据,海鲜酒楼,50119,暂无数据,120.099509,30.263317,天目山路327号合生国贸中心
B0LU61LJGZ,蟹状缘生腌蒸汽海鲜馆,3.2,暂无数据,海鲜酒楼,50119,55,120.073775,30.292175,双龙街588号杭州西溪银泰城西区弘德路店B1层
B0L0AKAHSM,盱眙龙虾,3.2,暂无数据,海鲜酒楼,50119,暂无数据,120.099494,30.157398,江涵路166号群升·万国天地
B0L0TXCAPU,大头小海鲜,3.1,暂无数据,海鲜酒楼,50119,暂无数据,120.066775,30.337925,墩莳家园东门旁
B0K0UNSU13,澎湖岛海鲜餐厅,3.1,暂无数据,海鲜酒楼,50119,暂无数据,120.082396,30.148683,杜家浦路与东狮路交叉口西南80米
B0MBN6RIQF,鲜爆了小龙虾,2.6,暂无数据,海鲜酒楼,50119,暂无数据,120.066425,30.312825,西园路与振华路交叉口西北100米
B0M625WA50,鸢飞鱼跃(海鲜·水产·第二农贸店),2.4,暂无数据,海鲜酒楼,50119,暂无数据,120.085073,30.325152,灯彩街与墩池路交叉口西南60米
B0LKDLO4YY,蔡老板烤生蚝,2.2,暂无数据,海鲜酒楼,50119,暂无数据,120.138194,30.113098,小叔房村社区卫生服务站东南侧120米
B0L0V9JQBA,蟹无恙,2.1,暂无数据,海鲜酒楼,50119,暂无数据,120.069523,30.142752,霞鸣街157号西北方向40米万美商务中心
B0M6HB8IBN,汤之鲜贝壳小海鲜(三鼎农贸市场店),2.1,暂无数据,海鲜酒楼,50119,暂无数据,120.099125,30.299525,团南弄与团圆巷交叉口北80米
B0MBCROHU2,爱上蟹肉蟹煲,1.3,暂无数据,海鲜酒楼,50119,暂无数据,120.099319,30.293932,古墩路588号印象城(杭州古墩路店)
B0MBNXUWZ0,启彬海鲜,0.9,暂无数据,海鲜酒楼,50119,暂无数据,120.144075,30.286425,莫文巷与文北巷交叉口东北140米
B0G2MKTUH4,素心素食(翠苑店),4.6,0571-87318898,中式素菜馆,50120,41,120.124079,30.288375,文一路294号2楼(汇合城东侧)
B0IGBDL4T8,素春斋,4.6,0571-87096337;17767200073,中式素菜馆,50120,66,120.149565,30.22959,汪庄西通道与西湖景区环湖绿道交叉口东300米
B0FFH5YWBW,大隐清心素食自助餐厅(隐市店),4.5,0571-85880333,中式素菜馆,50120,31,120.106983,30.240622,灵隐路38号隐市2楼
B023B1D11K,翠薇面斋,4.4,0571-85316603,中式素菜馆,50120,48,120.104366,30.240891,灵隐公园内
B0L39HSJYN,嗷i嗷酸奶碗,3.7,18989468335,中式素菜馆,50120,22,120.096125,30.294125,余杭塘路799号五洲国际广场1137-1142号
B0FFIIS5EU,食本·新素食(西溪银泰店),4.4,18167132067,中式素菜馆,50120,22,120.074416,30.292389,西溪银泰2-南306
B0KKZLUXZ3,轻卡小栈,4.2,17682153558,中式素菜馆,50120,暂无数据,120.126448,30.278434,文三路408号中电·万谷
B0L1T54IC2,全真素食餐厅(灵隐店),4.4,15958171603,中式素菜馆,50120,54,120.106562,30.237557,天竺路235号
B0L0BDUHBM,低脂轻食(三墩店),3.8,暂无数据,中式素菜馆,50120,44,120.098667,30.302608,同人精华大厦底40号(三坝地铁站B2口步行110米)
B0LKNRQMOG,超模厨房(西溪店),3.8,暂无数据,中式素菜馆,50120,30,120.071325,30.292425,蒋村街道西溪世纪中心1号楼133室-1
B0L01UGJDE,欢喜食集,3.5,暂无数据,中式素菜馆,50120,暂无数据,120.128257,30.264456,求是村教工食堂东侧13号
B0L0P50LZQ,蔬叔说SUSU中式健康厨房,3.4,暂无数据,中式素菜馆,50120,暂无数据,120.103325,30.307828,丰潭路601-7号
B0L0PA0AWX,春风花甲,3.1,暂无数据,中式素菜馆,50120,19,120.023064,30.209523,留和路石马社区96号101
B0FFGINMJX,五芳斋餐饮(杭州西溪河下路店),4.4,19106568225;19157921305,清真菜馆,50121,18,120.141468,30.290575,西溪河下路19号
B0FFGHIBWH,伊味牛肉面(杭州西湖区),3.8,18509722966;18509728638,清真菜馆,50121,18,120.09953,30.280747,文二西路古墩路385-11号
B0FFF6TPKW,兰州拉面(文一西路店),3.9,18394200509;19550118879,清真菜馆,50121,11,120.093253,30.286978,文一西路398号
B0JR7M8Z1F,兰州牛肉面(杭荟城店),4.3,18357152052;18609306144,清真菜馆,50121,19,120.07554,30.158553,博美路与美院北街交叉口北60米
B0FFHSYF6R,西北拉面(崇义路店),3.6,18058415309;18089012229,清真菜馆,50121,14,120.061966,30.285173,崇义路81号
B0KGHSX0IH,西楼兰新疆抓饭(杭州店),4.5,17682402120;18069781688,清真菜馆,50121,59,120.134151,30.27676,文三路火炬大厦二号楼102-1
B0FFG2NOI0,中国兰州牛肉拉面(竞舟路店),3.8,15906613931;19374062977,清真菜馆,50121,18,120.106526,30.269103,竞舟路10-4号
B0FFFAK5Z4,西北面馆(西溪路店),3.5,15722310680;18658802440,清真菜馆,50121,20,120.141924,30.270075,西溪路76号
B0FFG4CW6G,中华牛肉面(学院路店),3.5,15658087720;18338386075;19243034467,清真菜馆,50121,18,120.128904,30.293187,学院路316号
B0JUPR3OTL,兰州牛肉面,3.4,15347445673;17086098890,清真菜馆,50121,19,120.120287,30.275968,康新商务大厦南门旁(文三路地铁站D3口步行480米)
B0KGASREFK,西北郞中国兰州拉面之江银泰店,4.1,15309722122;18509722113,清真菜馆,50121,19,120.101347,30.166716,兰州拉面清真حلال宋城店
B0HDJZSX60,一碗兰兰州牛肉面(丰盛九玺店),4,15268844388;18858288229,清真菜馆,50121,19,120.067825,30.328691,紫宣路347号(池华街地铁站C口步行170米)
B0JBA5C4JU,新疆麦麦提烤肉店(丰潭路店),3.9,15199855313;18971337994,清真菜馆,50121,62,120.105441,30.297337,众乐政苑农贸市场北门旁
B0IAV9M119,中国兰州拉麺,3.8,13909728615;15309757950;17357107505,清真菜馆,50121,18,120.051147,30.239216,汇峰国际D座东南门东70米
B0FFHGOC3I,中国蘭州拉面(立元商务楼店),3.6,13909723631;18509728638,清真菜馆,50121,22,120.137357,30.277017,西湖街道文三路235号(立元商务楼)
B0JDOPGY29,中国兰州牛肉面(杭州数字信息产业园一期店),4.1,13897716155;15997009789,清真菜馆,50121,17,120.061191,30.317968,三墩镇西园八路11号2幢A座1楼111室
B0K6RDD5KU,穆嘉客兰州牛肉面(望月公寓店),3.8,13897282705;18894103180,清真菜馆,50121,24,120.091252,30.310269,紫荆花北路59号望月商铺69号
B0KBNPH6BV,西部飞哥兰州牛肉面圣苑北街店,4,13830127391;13993071785,清真菜馆,50121,20,120.096528,30.304231,圣苑北街8号(三坝地铁站B4口步行240米)
B023B182Q5,中国兰州牛肉拉面,3.9,13739304635;18989849137,清真菜馆,50121,16,120.122995,30.293203,庆隆路26号
B0FFHU7UEQ,黄焖鸡米饭(紫润国际店),3.6,13735471191;18605641699,清真菜馆,50121,24,120.07649,30.314756,振华路189号紫润国际F1层
B0FFKPDCTL,兰州纯汤牛肉面,3.8,13732262039;17682489788,清真菜馆,50121,18,120.069587,30.322654,三墩镇灯彩街567号创美华彩国际8幢1层
B0KD1PFV01,兰州拉面(龙章路店),4.1,13666639400;17300932522,清真菜馆,50121,11,120.058074,30.281022,蒋村街道龙章路20号文溪中学对面
B0IAAM2HVB,中国兰州经典牛肉面(之江店),4,13629568840;19912482462,清真菜馆,50121,17,120.098239,30.157845,转塘街道东泽江芯大厦105室
B023B07GF7,兰州拉面(晴川街店),3.7,13486170677;13777385220,清真菜馆,50121,18,120.064712,30.283751,晴川街400号
B0HAVH8B88,雪花牛肉面,3.8,13396507237;13909721914,清真菜馆,50121,15,120.110394,30.272538,莲花街25号(古荡新村地铁站A口步行430米)
B0H1MRYNMG,兰州拉面(和昌·云潮店),4,13389302924;15025909427,清真菜馆,50121,20,120.109148,30.168508,转塘街道之浦路和钱塘路交叉路口云潮美誉商户中心1号楼
B0IRNZV07O,新疆美食烧烤餐吧(迪哒尔2号店),4.5,13336176015;13656710844,清真菜馆,50121,60,120.099117,30.267667,古荆弄76号(天目里店)
B0J3ZARF5I,喜兰客兰州牛肉面(中天MCC1号楼店),4.3,13336148895;18413259806,清真菜馆,50121,16,120.115672,30.291631,西斗门7号一客一食烤鱼店楼下
B0H0U1R0WC,中国兰州拉面(文二路店),3.7,13282432872;15198960630,清真菜馆,50121,26,120.136195,30.282921,文二路211号(下宁桥地铁站B口步行260米)
B0JULUKRK0,兰州牛肉面(杭州总店),3.8,13282132076;18817212076,清真菜馆,50121,14,120.072113,30.293083,绿城西溪世纪中心6期114兰州牛肉面
B0FFG97EH1,伊味牛肉面,3.6,13119705463;18361339949,清真菜馆,50121,23,120.063376,30.309215,西园路3号浙大森林F1层
B0FFG2T1CD,西北牛肉面(余杭塘路店),4.4,13067858403;13291816693,清真菜馆,50121,14,120.093767,30.295181,余杭塘路822号
B0FFF6B1QV,兰州牛肉拉面(文一西路),3.6,0571-88913052,清真菜馆,50121,24,120.109825,30.287175,文一西路91号
B023B09VU5,浙江大学玉泉校区民族餐厅,4.3,0571-87951896,清真菜馆,50121,12,120.125171,30.266619,灵隐街道浙大路38号浙江大学玉泉校区三食堂2层
B0FFHSJON4,东方宫中国兰州牛肉拉面(晶信大厦店),4.5,0571-87388829,清真菜馆,50121,32,120.133128,30.276796,文三路345号(文三路地铁站A口步行270米)
B023B087AC,兰州拉面曙光路店,3.9,0571-85124095,清真菜馆,50121,18,120.147004,30.266986,曙光路5-1号
B0FFGE0ASK,萨娜餐厅(石马社区店),4.4,0571-81113992;13516716518,清真菜馆,50121,68,120.022935,30.210165,石马社区(小和山地铁站A口步行440米)
B0JUUXVISX,新疆阿西木烧烤(金街美地店),4.4,19957147181,清真菜馆,50121,61,120.077895,30.147594,金街美地3号楼134号
B0K3C5I8O9,熊野中华豚骨拉面,4.5,19517916364,清真菜馆,50121,48,120.072144,30.292678,绿城西溪世纪中心1期(蒋村地铁站E口步行480米)
B0FFG8EBPA,兰州牛肉面,3.7,19269300207,清真菜馆,50121,21,120.099996,30.25725,留下街道东岳社区马家坞4号101室
B0L2PYQLP4,清真.迪拜主题风味餐厅(赤山埠停车场店),3.8,19106737496,清真菜馆,50121,46,120.137402,30.22423,三台山路与虎跑路交叉口西100米
B0LGRMBU5Y,马记永·兰州牛肉面(杭州教工路EAC店),4.5,18974669467,清真菜馆,50121,32,120.136866,30.27382,世贸丽晶城欧美中心1号楼113室-2
B0MBPC1S2H,西北小馆(文三路店),3.7,18969948600,清真菜馆,50121,25,120.120075,30.276125,古翠路与文三路交叉口东南20米
B0JDCSWVEY,兰州牛肉拉面(断桥店),4.3,18969093203,清真菜馆,50121,17,120.151453,30.262647,保俶路43-4号
B0KRMCT317,品回味清真西北菜(宋城店),4.6,18966167706,清真菜馆,50121,85,120.103059,30.167508,珊瑚沙路49号银泰百货(杭州之江店)
B0H1MR035S,中国兰州拉面(杨梅山路店),4.2,18897227519,清真菜馆,50121,24,120.059747,30.232586,留下街道杨梅山路363号
B0I6DHXOZ9,清真西北牛肉面(锋尚路店),3.4,18858121325,清真菜馆,50121,17,120.092052,30.274589,文三西路499号锋尚路7号
B0KRNAHM7N,金坊裕·兰州牛肉面(西投银泰城店),4.3,18809721245,清真菜馆,50121,19,120.105537,30.146857,梧桐支路9号西投银泰·云潮中心
B0JDLKNBJA,新疆正宗羊肉烧烤,4.1,18799377979,清真菜馆,50121,暂无数据,120.070836,30.321844,清池路与灯彩街交叉口南180米
B0JAPC0RT7,新疆比拉力餐厅,4.3,18780222269,清真菜馆,50121,75,120.078561,30.15095,转塘街道美院南街89号一号楼A1商铺
B0I2LSWZWC,新疆兄弟烧烤(文一路店),4,18757124445,清真菜馆,50121,94,120.125243,30.28811,翠苑街道文一路272号宋江综合楼一楼105
B0IGP7K8MH,伊京轩兰州牛肉面·清真(西溪天街店),3.9,18697227168,清真菜馆,50121,27,120.068223,30.292984,蒋村龙湖西溪天街1幢号107室
B0FFHMPSHL,中国兰州牛肉拉面,4.4,18697225454,清真菜馆,50121,23,120.090778,30.312977,紫荆花北路179号
B0FFL1WOKJ,新疆买买提烤羊肉串(转塘店),4.4,18671727915,清真菜馆,50121,83,120.077683,30.15044,"转塘街道,美院南街89号2楼美食城240号"
B0FFLA05P2,伊北味·清真青海拉面村(黄龙店),4.4,18609798323,清真菜馆,50121,24,120.13719,30.265613,黄龙路2号(黄龙洞地铁站B口步行330米)
